Employee_ID,Name,Highest_Degree,Skill,Work_Experience,Experience,Role,Certifications,Location
E2197,zachary ferguson,Bachelor,"['python', 'html', 'javascript', 'java', 'css', 'react']",3,Entry-level,UI/UX Designer,"['HTML Certification', 'Java EE', 'JavaScript Certification']",johnnyborough
E5111,mark mckinney,Master,['javascript'],12,Senior-level,DevOps Engineer,"['JavaScript Certification', 'React Certification']",krystalborough
E3332,jill gray,Ph.D.,"['react', 'css', 'javascript', 'python', 'html', 'java']",15,Senior-level,DevOps Engineer,"['CSS Certification', 'HTML Certification', 'Java EE']",andersontown
E7571,evelyn edwards,Ph.D.,"['react', 'java', 'javascript', 'css']",2,Entry-level,Data Scientist,"['JavaScript Certification', 'Advanced CSS', 'React Certification']",shieldsburgh
E5509,cristina shannon,Ph.D.,"['css', 'python', 'javascript', 'java']",13,Senior-level,Data Scientist,"['Advanced Python', 'CSS Certification', 'Java EE']",east joshuamouth
E550,raymond sullivan,Ph.D.,"['css', 'python', 'html', 'java', 'react']",15,Senior-level,Data Scientist,"['Python Certification', 'Web Design Fundamentals', 'React Native Development']",new joseph
E8637,heather black,Master,"['react', 'css']",6,Mid-level,Product Manager,"['React Certification', 'Advanced CSS', 'React Native Development']",west scottfurt
E5402,valerie fuentes,Bachelor,"['html', 'java', 'css', 'react', 'javascript', 'python']",8,Mid-level,Software Engineer,"['React Certification', 'Web Design Fundamentals', 'Python Certification']",port edward
E9130,karen morris,Master,"['javascript', 'css', 'python', 'react', 'java', 'html']",12,Senior-level,UI/UX Designer,"['Python Certification', 'Web Design Fundamentals', 'Java EE']",rodgersmouth
E5435,kyle douglas,Bachelor,"['python', 'css', 'react', 'html', 'javascript']",7,Mid-level,Web Developer,"['React Native Development', 'Web Design Fundamentals', 'Advanced Python']",smithberg
E6863,thomas romero,Master,"['java', 'python', 'react']",13,Senior-level,Web Developer,"['Java EE', 'React Certification', 'React Native Development']",pricestad
E3389,christopher green,Bachelor,['react'],7,Mid-level,UI/UX Designer,"['React Certification', 'React Native Development']",huffburgh
E6585,kayla castaneda,Master,"['python', 'javascript']",5,Mid-level,Data Scientist,"['React Certification', 'Python Certification', 'JavaScript Certification']",tylerborough
E7042,rhonda mejia,Master,"['python', 'react']",6,Mid-level,DevOps Engineer,"['React Certification', 'Python Certification', 'React Native Development']",kimberlyfurt
E4871,kelli bryant,Bachelor,['python'],7,Mid-level,DevOps Engineer,"['Advanced Python', 'Python Certification']",dominguezville
E6582,aaron roman,Bachelor,"['javascript', 'html', 'css']",10,Senior-level,Data Scientist,"['Web Design Fundamentals', 'React Certification', 'CSS Certification']",west michaelberg
E4180,erik roberts,Master,"['python', 'html', 'javascript']",4,Entry-level,UI/UX Designer,"['Web Design Fundamentals', 'HTML Certification', 'Advanced Python']",north melanie
E6250,shaun hammond,Master,['python'],5,Mid-level,DevOps Engineer,"['Python Certification', 'Advanced Python']",lisaburgh
E3299,brian gardner jr.,Ph.D.,"['css', 'python', 'java', 'javascript', 'html', 'react']",14,Senior-level,Product Manager,"['React Native Development', 'HTML Certification', 'Java Certification']",michellebury
E3469,jennifer dixon,Bachelor,"['python', 'javascript']",13,Senior-level,Data Scientist,"['React Certification', 'Python Certification', 'Advanced Python']",north vanessa
E2361,robert carney,Bachelor,"['java', 'css']",7,Mid-level,UI/UX Designer,"['Java Certification', 'Advanced CSS', 'CSS Certification']",port alanhaven
E3851,jennifer kaiser,Ph.D.,"['python', 'css', 'java', 'html', 'react', 'javascript']",7,Mid-level,Data Scientist,"['React Native Development', 'Java EE', 'Advanced CSS']",lake jennifer
E7373,brenda nguyen,Bachelor,"['javascript', 'java', 'react', 'html', 'css']",14,Senior-level,Web Developer,"['Java Certification', 'Advanced CSS', 'React Certification']",new juanview
E280,john burton,Master,"['html', 'python', 'java', 'react', 'javascript']",5,Mid-level,Data Scientist,"['Advanced Python', 'React Certification', 'Web Design Fundamentals']",paulton
E4795,joseph harrington,Ph.D.,['python'],9,Mid-level,DevOps Engineer,"['Python Certification', 'Advanced Python']",johnsonburgh
E6136,morgan johnson,Ph.D.,"['react', 'python', 'html', 'css', 'java', 'javascript']",5,Mid-level,UI/UX Designer,"['HTML Certification', 'React Certification', 'Java Certification']",west rebecca
E8923,jason haley,Ph.D.,"['python', 'html', 'css', 'react', 'java']",2,Entry-level,UI/UX Designer,"['React Certification', 'React Native Development', 'CSS Certification']",padillaton
E1714,michael salazar,Ph.D.,"['python', 'javascript', 'html', 'react', 'java', 'css']",3,Entry-level,UI/UX Designer,"['Advanced Python', 'Advanced CSS', 'Java EE']",east tamaratown
E4572,robin lee,Master,"['javascript', 'java', 'python', 'css']",13,Senior-level,Web Developer,"['Advanced CSS', 'JavaScript Certification', 'CSS Certification']",williamsfurt
E8739,todd rogers,Master,"['python', 'javascript', 'react', 'java', 'html', 'css']",10,Senior-level,Software Engineer,"['Java EE', 'Java Certification', 'React Certification']",moratown
E8719,erica carey,Bachelor,['react'],13,Senior-level,Web Developer,"['React Native Development', 'React Certification']",south johnny
E4215,timothy hunter,Bachelor,"['css', 'java', 'javascript', 'react', 'python', 'html']",2,Entry-level,Web Developer,"['HTML Certification', 'Java EE', 'Advanced CSS']",west tinaberg
E3698,randy rich jr.,Bachelor,"['css', 'react', 'html', 'javascript', 'java', 'python']",6,Mid-level,UI/UX Designer,"['HTML Certification', 'Advanced CSS', 'Python Certification']",east jimmy
E6416,dana bates,Bachelor,"['html', 'javascript', 'css', 'python', 'java', 'react']",3,Entry-level,Web Developer,"['Python Certification', 'Advanced CSS', 'HTML Certification']",jeffreyland
E4229,allen hawkins,Master,"['react', 'css', 'java', 'javascript']",4,Entry-level,UI/UX Designer,"['Java EE', 'React Certification', 'Advanced CSS']",west dustin
E2726,mark hernandez,Bachelor,"['python', 'java']",1,Entry-level,UI/UX Designer,"['Java Certification', 'Python Certification', 'Advanced Python']",west brittanytown
E1050,janet chandler,Bachelor,"['css', 'react', 'python', 'html', 'javascript']",14,Senior-level,Data Scientist,"['React Certification', 'Advanced CSS', 'HTML Certification']",north robinberg
E5523,robert williamson,Bachelor,"['html', 'css', 'react']",4,Entry-level,UI/UX Designer,"['Web Design Fundamentals', 'CSS Certification', 'HTML Certification']",wrightborough
E5394,brenda white,Ph.D.,"['python', 'javascript', 'react']",8,Mid-level,DevOps Engineer,"['Advanced Python', 'React Certification', 'JavaScript Certification']",new denise
E5126,jennifer johnson,Ph.D.,"['react', 'java', 'html', 'css', 'python', 'javascript']",12,Senior-level,UI/UX Designer,"['React Certification', 'JavaScript Certification', 'Web Design Fundamentals']",east alexander
E4799,mary martin,Ph.D.,"['python', 'javascript', 'java', 'html', 'react', 'css']",10,Senior-level,Web Developer,"['React Native Development', 'React Certification', 'JavaScript Certification']",south mark
E6284,michael diaz,Ph.D.,['css'],14,Senior-level,DevOps Engineer,"['CSS Certification', 'Advanced CSS']",port daniel
E9116,sierra castillo,Master,"['css', 'html']",6,Mid-level,Software Engineer,"['Advanced CSS', 'CSS Certification', 'Web Design Fundamentals']",east angela
E10,andrew anthony,Bachelor,"['java', 'css', 'react', 'html']",7,Mid-level,Data Scientist,"['Advanced CSS', 'React Native Development', 'React Certification']",west brandonchester
E604,megan johnson,Master,['html'],3,Entry-level,Web Developer,"['HTML Certification', 'Web Design Fundamentals']",sampsonborough
E9577,whitney garcia,Master,"['react', 'java', 'javascript', 'css', 'html', 'python']",7,Mid-level,Web Developer,"['React Certification', 'React Native Development', 'Java Certification']",north alexanderhaven
E645,andrea orozco,Ph.D.,"['html', 'javascript']",15,Senior-level,Data Scientist,"['JavaScript Certification', 'HTML Certification', 'Web Design Fundamentals']",morganfurt
E9523,pam herman,Bachelor,['java'],15,Senior-level,UI/UX Designer,"['Java EE', 'Java Certification']",lake brucechester
E6888,sheila owen,Ph.D.,"['html', 'java', 'python', 'javascript', 'react', 'css']",13,Senior-level,Product Manager,"['Advanced Python', 'Advanced CSS', 'React Native Development']",new james
E8794,sarah hill,Master,"['java', 'javascript', 'python', 'html', 'react', 'css']",4,Entry-level,Product Manager,"['Advanced CSS', 'Python Certification', 'CSS Certification']",port brianborough
E6775,donald hernandez,Ph.D.,"['react', 'python', 'java', 'html']",13,Senior-level,DevOps Engineer,"['Python Certification', 'Java Certification', 'React Certification']",garciamouth
E1490,walter thomas,Bachelor,"['css', 'python', 'react']",5,Mid-level,Data Scientist,"['Advanced CSS', 'Python Certification', 'CSS Certification']",port jean
E8417,erin garrett,Ph.D.,"['react', 'javascript', 'java', 'html', 'python']",8,Mid-level,UI/UX Designer,"['React Native Development', 'React Certification', 'HTML Certification']",east tinaburgh
E605,scott kelley,Master,"['javascript', 'react', 'css', 'java', 'python', 'html']",5,Mid-level,DevOps Engineer,"['React Certification', 'Web Design Fundamentals', 'Advanced Python']",west matthew
E9498,tracy ho,Bachelor,['python'],3,Entry-level,UI/UX Designer,"['Advanced Python', 'Python Certification']",lake lindaton
E8605,sarah sanchez,Bachelor,"['css', 'react', 'java', 'python', 'javascript']",2,Entry-level,DevOps Engineer,"['Python Certification', 'Advanced Python', 'CSS Certification']",phillipsberg
E4187,blake stanton,Bachelor,['javascript'],2,Entry-level,Product Manager,"['React Certification', 'JavaScript Certification']",north rebecca
E1768,kristina robinson,Ph.D.,"['html', 'css', 'python', 'java', 'react']",8,Mid-level,Software Engineer,"['CSS Certification', 'Java Certification', 'Advanced Python']",esparzamouth
E7253,emily green,Bachelor,"['react', 'java', 'css']",2,Entry-level,Product Manager,"['React Certification', 'React Native Development', 'CSS Certification']",south anthony
E5969,danielle rodriguez,Master,"['react', 'css']",5,Mid-level,UI/UX Designer,"['React Native Development', 'Advanced CSS', 'React Certification']",new johnshire
E2233,dr. christine turner,Bachelor,"['python', 'java', 'javascript', 'react', 'css']",11,Senior-level,UI/UX Designer,"['Java Certification', 'Advanced Python', 'React Certification']",new allen
E6767,maria jones,Bachelor,['react'],8,Mid-level,UI/UX Designer,"['React Certification', 'React Native Development']",campbellport
E7328,carlos roberts,Ph.D.,"['css', 'java', 'react']",11,Senior-level,DevOps Engineer,"['React Native Development', 'Java EE', 'Java Certification']",smallshire
E5345,jennifer dominguez,Bachelor,['html'],15,Senior-level,UI/UX Designer,"['HTML Certification', 'Web Design Fundamentals']",robertsland
E165,kevin harding,Master,"['java', 'html', 'javascript', 'python']",9,Mid-level,Web Developer,"['Python Certification', 'HTML Certification', 'Web Design Fundamentals']",deanhaven
E4645,steve scott,Master,"['html', 'css', 'react', 'java']",10,Senior-level,Software Engineer,"['React Certification', 'Advanced CSS', 'Java EE']",nicholashaven
E6521,christina flores,Bachelor,"['react', 'css', 'javascript', 'python']",6,Mid-level,DevOps Engineer,"['Advanced CSS', 'Python Certification', 'JavaScript Certification']",taylormouth
E3680,angelica knight,Bachelor,['javascript'],11,Senior-level,Product Manager,"['React Certification', 'JavaScript Certification']",nicolefort
E5612,damon james,Ph.D.,['html'],14,Senior-level,UI/UX Designer,"['HTML Certification', 'Web Design Fundamentals']",marybury
E7429,jennifer brady,Master,['java'],3,Entry-level,Software Engineer,"['Java Certification', 'Java EE']",port tanyaland
E4442,chloe reese,Bachelor,"['python', 'html']",13,Senior-level,Product Manager,"['Web Design Fundamentals', 'HTML Certification', 'Python Certification']",christineshire
E7382,dillon casey,Master,"['html', 'react', 'css']",5,Mid-level,DevOps Engineer,"['React Certification', 'HTML Certification', 'Web Design Fundamentals']",port nancyhaven
E2696,shawn gilmore,Master,['react'],4,Entry-level,Web Developer,"['React Certification', 'React Native Development']",amberborough
E5844,cynthia lane,Ph.D.,"['javascript', 'react', 'html', 'css']",8,Mid-level,DevOps Engineer,"['React Certification', 'Advanced CSS', 'HTML Certification']",hamptonfurt
E266,michael burton,Bachelor,"['javascript', 'html']",7,Mid-level,Data Scientist,"['Web Design Fundamentals', 'JavaScript Certification', 'HTML Certification']",lake amandamouth
E5202,michelle tran,Ph.D.,['python'],5,Mid-level,Web Developer,"['Advanced Python', 'Python Certification']",angelachester
E3687,robin mcmillan,Ph.D.,"['python', 'javascript']",4,Entry-level,Software Engineer,"['React Certification', 'Advanced Python', 'JavaScript Certification']",south kevin
E9525,ivan herrera,Ph.D.,"['html', 'java']",14,Senior-level,Product Manager,"['HTML Certification', 'Web Design Fundamentals', 'Java Certification']",north sabrina
E8256,kathryn taylor,Ph.D.,['react'],6,Mid-level,Web Developer,"['React Native Development', 'React Certification']",lake haileyview
E8909,william yang,Master,"['java', 'html', 'react', 'python', 'css']",7,Mid-level,Web Developer,"['React Certification', 'CSS Certification', 'Web Design Fundamentals']",east kelly
E7166,mrs. amanda lane md,Ph.D.,"['html', 'python']",5,Mid-level,UI/UX Designer,"['Web Design Fundamentals', 'Advanced Python', 'Python Certification']",brooksville
E4568,sherry hogan,Ph.D.,"['javascript', 'css', 'java', 'python', 'react']",6,Mid-level,Product Manager,"['Advanced CSS', 'Java Certification', 'JavaScript Certification']",ramseymouth
E4715,elizabeth wilson,Bachelor,['python'],2,Entry-level,Web Developer,"['Python Certification', 'Advanced Python']",stephanieside
E7187,douglas robertson,Ph.D.,"['react', 'html', 'python', 'java', 'css', 'javascript']",11,Senior-level,Web Developer,"['CSS Certification', 'JavaScript Certification', 'Java EE']",north melissaburgh
E6077,rachel curtis,Master,"['javascript', 'python', 'css']",10,Senior-level,Data Scientist,"['React Certification', 'CSS Certification', 'JavaScript Certification']",south robert
E9247,emily madden,Ph.D.,"['java', 'react']",7,Mid-level,UI/UX Designer,"['React Certification', 'Java Certification', 'Java EE']",east lori
E1635,whitney lee,Master,"['java', 'react', 'python', 'html', 'css']",14,Senior-level,DevOps Engineer,"['React Certification', 'Java EE', 'Web Design Fundamentals']",parkerhaven
E7426,amy morton,Bachelor,['html'],7,Mid-level,Data Scientist,"['HTML Certification', 'Web Design Fundamentals']",ashleyside
